country,id,q1_term_positions,q1_no_term,q1_local_accessibility,q1_micro_accessibility,q1_neighbourhood_accessibility,q1_walking_accessibility,q1_non_motorized_accessibility,q1_active_accessibility,q1_accessibility_by_proximity,q1_proximity_based_accessibility,q1_active_travel_or_human_powered_transportation,q1_pedestrian_accessibility,q1_bicycle_accessibility,q1_short_based_accessibility,q1_urban_accessibility,q1_sustainable_accessibility,q1_other,q2_other_term,q3_term_comment,q4_nearby_distance,q5_jobs,q5_pre_primary_schools,q5_primary_schools,q5_high_schools,q5_higher_education_facilities,q5_hospitals,q5_pharmacies,q5_general_practitioner_medical_doctor,q5_sports_facilities_a_place_to_practice_sports,q5_parks_green_spaces,q5_playground,q5_banks_atm,q5_restaurants_cafes,q5_food_shopping,q5_non_food_shopping,q5_cinema_theater_other_cultural_facilities,q5_post_office_pick_up_points,q5_beauty_salon,q6_jobs2,q6_pre_primary_schools2,q6_primary_schools2,q6_high_schools2,q6_higher_education_facilities2,q6_hospitals2,q6_pharmacies2,q6_general_practitioner_medical_doctor_2,q6_sports_facilities_a_place_to_practice_sports_2,q6_parks_green_spaces2,q6_playground2,q6_banks_atm2,q6_restaurants_cafes2,q6_food_shopping2,q6_non_food_shopping2,q6_cinema_theater_other_cultural_facilities2,q6_post_office_pick_up_points2,q6_beauty_salon2,q7_any_additional_activity,q8_additional_activity,q9_reasonable_time_to_additional_activity,q10_professional_activity_positions,q10_political_responsibilities_politicians_decision_makers,q10_technical_responsibilities_planners,q10_consultant_responsibilities,q10_other_responsibilities,q11_importance_proximity_profession,q12_professional_field_positions,q12_urban_planning_land_use_planning_spatial_planning,q12_transport_planning_traffic_planning_traffic_engineering,q12_any_other_professional_field,q13_other_professional_field,q14_city_size_positions,q14_megacities_above_10_000_000_inhabitants,q14_very_large_cities_between_500_000_and_10_000_000_inhabitants,q14_large_cities_between_250_000_and_500_000_inhabitants,q14_medium_cities_between_100_000_and_250_000_inhabitants,q14_small_cities_100_000_inhabitants,q15_city,age,sex
USA,1135,1;3;4;5;10;11;,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,,"Answering on behalf of my work with youth. I would recommend sending this survey to youth and elderly, as they have differing opinions on distance and accessibility.",2,2,5,5,4,2,4,4,3,3,5,5,3,4,4,3,3,4,3,6,3,2,5,5,3,3,4,5,3,2,4,2,4,5,4,2,4,Yes,"Community - family and friend houses, community center, cultural center. Bus / transportation stops.",15min,2;3;,0,1,1,0,5,1;2;3;,1,1,1,Youth engagement.,3;5;4;,0,0,1,1,1,California,3,2
USA,1136,1;3;4;5;10;13;15;,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,accessible path of travel; access to program(s); universal design,,1,5,4,4,4,3,5,4,5,4,5,4,3,4,5,2,3,3,1,4,4,2,2,5,2,2,3,4,2,2,3,3,2,5,4,3,6,Yes,"Community center/library, safe/appropriate places for neighborhood walking",5min,1;2;3;4;,1,1,1,1,4,1;3;,1,0,1,Government,2;4;5;,0,1,0,1,1,Massachusetts,2,2
USA,1137,3;10;11;5;,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,,"other phrases:
accessibility to neighborhood services
neighborhood-serving uses",4,3,4,5,4,1,3,3,3,3,5,5,4,4,4,3,2,3,2,5,2,1,3,7,5,2,2,4,1,1,2,2,1,2,3,2,3,Yes,"transportation (transit stops, train stations, airports, etc) and libraries",10min,3;,0,0,1,0,3,3;1;,1,0,1,environmental review (CEQA/NEPA),4;5;,0,0,0,1,1,California,2,2
USA,1138,4;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,2,3,3,4,4,3,2,3,2,2,4,4,4,3,4,3,3,2,2,4,2,1,2,4,4,2,4,3,2,1,3,2,2,3,3,3,3,No,,,3;1;,1,0,1,0,4,2;,0,1,0,,4;2;,0,1,0,1,0,California,6,1
USA,1139,15;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accessibility,The term I use is confusing because it does not differentiate from other forms of accessibility.,1,1,3,3,2,1,1,3,2,1,3,2,2,3,3,2,1,2,2,3,1,1,2,3,3,1,2,3,1,2,2,1,1,2,3,2,2,No,,,3;2;,0,1,1,0,3,1;,1,0,0,,2;3;4;5;,0,1,1,1,1,California,4,1
USA,1140,10;11;,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,2,3,5,4,3,3,3,5,5,5,5,5,4,4,5,4,4,5,3,6,3,3,5,6,5,2,2,3,2,1,3,3,2,5,4,3,5,No,,,2;3;,0,1,1,0,3,2;,0,1,0,,5;4;,0,0,0,1,1,California,4,2
USA,1141,3;4;1;9;8;10;11;,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,,,1,5,1,4,5,5,3,3,2,5,5,5,4,5,5,4,3,2,2,5,3,2,2,2,4,2,3,3,2,1,1,1,1,2,4,3,4,No,,,2;3;,0,1,1,0,5,1;2;,1,1,0,,1;2;3;,1,1,1,0,0,California,1,1
USA,1142,1;3;9;10;11;15;,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,short-trip accessibility,"I think the public has a much more intuitive grasp of terms like ""local"" or ""neighborhood"" (even if different people have different concepts of what is local/neighborhood) rather than ""proximity-based,"" which seems vaguer/harder to define.",2,3,5,4,3,3,2,5,5,4,5,4,4,4,5,4,4,5,4,5,2,3,4,5,3,2,4,3,1,2,3,2,1,3,2,1,3,Yes,"childcare, veterinary services",10min,2;,0,1,0,0,3,2;,0,1,0,,2;,0,1,0,0,0,California,2,1
USA,1143,5;3;,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,4,1,4,4,2,1,1,1,1,1,5,4,1,1,3,1,1,1,1,5,3,3,4,5,5,3,5,5,1,2,4,4,3,4,5,5,4,No,,,2;,0,1,0,0,5,1;,1,0,0,Housing developer,2;,0,1,0,0,0,Washington,3,2
USA,1144,10;,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,3,3,5,3,2,1,1,5,3,3,5,5,5,5,5,3,2,4,3,5,2,2,3,5,3,2,4,3,1,1,2,1,1,2,4,3,3,No,,,2;,0,1,0,0,5,1;,1,0,0,,4;5;,0,0,0,1,1,California,3,2
USA,1145,3;4;14;,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,,,1,2,5,5,5,2,3,5,4,4,5,5,3,3,4,2,3,3,3,5,2,2,2,5,3,2,2,3,2,2,3,3,2,5,5,3,3,No,,,3;,0,0,1,0,5,2;,0,1,0,,2;,0,1,0,0,0,California,5,1
USA,1146,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,2,5,5,2,2,4,3,3,5,5,4,3,4,3,2,4,3,6,5,2,3,6,5,2,5,5,3,3,2,2,3,4,5,2,3,No,,,2;,0,1,0,0,4,2;,0,1,0,,5;,0,0,0,0,1,California,3,2
USA,1147,1;3;4;10;11;15;,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,"Walkability, walkable neighborhood",,3,3,5,5,5,3,4,5,5,5,5,5,5,5,5,4,4,5,5,4,2,3,3,5,4,2,3,3,2,2,2,2,2,4,4,2,2,No,,,2;,0,1,0,0,4,2;,0,1,0,,5;,0,0,0,0,1,California,4,2
USA,1148,3;4;10;,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,,3,2,5,5,2,2,2,4,3,4,5,4,4,4,5,4,3,4,3,6,4,4,6,7,4,3,6,4,3,3,3,3,3,3,6,3,4,No,,,2;,0,1,0,0,3,2;,0,1,0,,2;,0,1,0,0,0,New York,3,2
USA,1149,3;4;5;6;7;10;11;,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,,,4,2,4,4,2,1,2,4,3,4,4,4,2,3,3,2,2,2,2,5,4,3,5,6,5,4,5,4,3,2,3,3,3,4,4,4,3,No,,,2;,0,1,0,0,4,1;2;,1,1,0,,2;,0,1,0,0,0,New Mexico,6,1
USA,1150,4;10;11;3;,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,,,2,3,4,4,3,2,4,5,3,4,5,5,5,5,5,2,3,3,3,5,3,3,4,5,2,1,2,3,2,2,2,2,2,3,3,2,3,Yes,Regional transit hub such as major train/bus transfer station or airport,30min,2;,0,1,0,0,5,2;1;,1,1,0,,5;4;3;,0,0,1,1,1,Florida,1,2
USA,1151,10;,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,6,3,4,3,3,3,4,5,4,4,5,5,5,5,5,3,3,4,3,5,2,2,4,5,1,1,2,2,2,2,1,1,1,3,3,3,5,Yes,"Civic/Institutional Activities - ex. Museums, City Hall",15min,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,Florida,1,1
USA,1152,11;10;9;5;4;14;8;,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,,,2,4,4,4,3,2,3,4,4,4,5,5,5,4,5,4,4,5,4,4,2,2,5,5,3,1,2,3,1,1,1,2,1,2,2,1,2,No,,,2;4;,0,1,0,1,3,1;,1,0,0,,5;,0,0,0,0,1,Florida,1,1
USA,1153,1;11;7;,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,5,2,4,3,3,2,3,3,3,4,4,4,3,5,5,4,3,3,3,6,3,3,4,5,5,4,5,3,2,2,3,3,3,4,5,4,4,No,,,2;,0,1,0,0,3,2;,0,1,0,,2;,0,1,0,0,0,California,5,1
USA,1154,3;4;1;,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,2,3,5,5,4,2,4,5,4,3,4,4,5,5,5,2,3,4,2,6,3,3,4,5,2,1,2,3,2,2,3,2,2,4,4,4,5,Yes,library or community/recreation center,15min,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,California,1,3
USA,1155,15;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,walkshed; bikeshed; walkability; neighborhood access;,,2,3,4,4,3,3,3,4,3,4,5,5,4,5,5,4,4,5,2,4,3,3,4,5,2,2,4,3,1,2,3,3,2,3,4,1,3,Yes,Library  or community center,15min,2;3;,0,1,1,0,4,1;,1,0,0,,3;4;5;,0,0,1,1,1,North Carolina,2,1
USA,1156,3;1;4;5;6;9;10;2;11;8;7;,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,4,4,5,5,4,3,3,3,3,3,5,5,3,5,5,5,3,5,4,5,2,1,3,3,3,3,3,5,1,1,4,5,5,5,7,5,7,,,,2;3;,0,1,1,0,5,1;2;,1,1,0,,2;3;4;5;,0,1,1,1,1,California,3,2
USA,1157,3;1;7;8;,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,3,2,4,4,2,1,2,4,4,3,5,1,3,4,5,2,1,3,1,6,3,3,3,4,3,3,4,4,2,2,2,3,2,4,5,2,5,No,,,2;,0,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,California,2,2
USA,1158,1;11;3;10;,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,,2,3,4,3,3,3,4,4,3,3,4,4,4,4,4,3,3,3,3,5,3,5,5,5,3,3,5,5,4,4,4,4,4,5,5,5,5,No,,,2;,0,1,0,0,4,1;2;,1,1,0,,2;3;4;5;,0,1,1,1,1,Massachusetts,3,1
USA,1159,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,3,3,1,1,2,4,1,2,4,4,3,4,4,1,3,4,1,7,2,3,5,7,3,2,5,3,2,2,2,2,2,4,5,2,6,Yes,Gym,15min,2;3;,0,1,1,0,5,1;3;,1,0,1,Landscape Design,1;,1,0,0,0,0,California,1,2
USA,1160,8;,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,"Potentially ""geographic accessibility""",2,4,3,3,3,2,3,4,3,4,3,3,4,3,4,3,3,3,3,5,4,4,3,7,4,2,4,4,4,4,2,3,2,4,4,2,4,No,,,2;,0,1,0,0,4,2;,0,1,0,,3;2;4;5;,0,1,1,1,1,Nebraska,2,2
USA,1161,1;15;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I refer to it just as ""accessibility""",,2,4,5,5,4,2,3,4,3,3,5,5,4,5,5,3,4,4,2,5,1,1,2,5,3,1,4,5,1,1,2,1,1,3,3,1,3,No,,,2;,0,1,0,0,5,2;,0,1,0,,4;5;2;,0,1,0,1,1,California,3,1
USA,1162,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,It's a new term for me.,2,2,2,3,3,2,4,3,3,3,4,5,4,3,4,3,3,3,3,5,4,3,3,5,3,2,4,4,1,1,3,3,2,4,3,2,4,Yes,Church/religious services,20min,1;2;,1,1,0,0,3,1;,1,0,0,,4;,0,0,0,1,0,Georgia,3,1
USA,1163,1;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,5,1,1,1,1,3,3,2,1,3,1,2,3,3,2,3,2,2,4,3,3,3,6,4,4,5,2,1,1,3,4,4,5,4,5,5,No,,,2;,0,1,0,0,3,1;,1,0,0,,3;,0,0,1,0,0,Maryland,1,2
USA,1164,1;3;4;5;7;8;10;11;,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,Frequent transit accessibility,,3,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,4,5,4,4,5,5,4,3,5,5,3,3,3,3,3,4,5,3,5,No,,,2;3;,0,1,1,0,4,1;2;,1,1,0,,2;,0,1,0,0,0,Tennessee,2,1
USA,1165,1;3;10;11;,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,,2,3,4,5,4,3,3,4,4,4,5,5,3,4,5,3,3,4,4,6,3,2,3,4,3,3,4,3,1,2,3,4,3,4,4,4,4,No,,,2;,0,1,0,0,3,2;,0,1,0,,3;,0,0,1,0,0,New York,2,2
USA,1166,3;6;5;9;10;11;4;,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,,,4,3,1,1,1,1,4,5,3,1,2,1,3,5,5,5,3,1,5,4,2,2,2,4,3,3,4,7,5,2,2,3,3,3,7,3,3,No,,,2;,0,1,0,0,3,2;,0,1,0,,2;,0,1,0,0,0,Florida,4,2
USA,1167,9;10;11;15;,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,Active Mobility,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,4,2,2,3,4,4,2,2,3,1,1,2,1,3,5,3,3,4,Yes,Library,15min,2;,0,1,0,0,5,2;,0,1,0,,4;,0,0,0,1,0,New York,3,1
USA,1168,1;4;10;11;,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,,4,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,2,3,2,1,2,1,1,1,1,1,1,1,2,1,1,No,,,2;,0,1,0,0,3,1;2;3;,1,1,1,Historic Preservation,5;,0,0,0,0,1,Indiana,4,1
USA,1169,3;0;15;,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15-minute City,,4,5,5,5,5,5,5,3,4,4,4,4,3,4,5,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Yes,Family/Friend/Acquittance,15min,2;,0,1,0,0,5,2;1;,1,1,0,,4;5;,0,0,0,1,1,Iowa,1,1
USA,1170,3;4;5;9;10;11;,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,,"In this context, we also talk about access to public transportation and use the term first/last mile.",4,2,3,5,4,1,1,4,3,4,5,5,3,5,5,4,3,3,2,4,4,4,4,4,5,4,4,3,2,2,3,3,2,3,4,3,4,No,,,2;,0,1,0,0,5,2;,0,1,0,,4;,0,0,0,1,0,Oregon,4,1
USA,1171,15;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nearby,This doesn't need a new wonky term...nearby or close to home should suffice. Anything else adds unnecessary complexity that the average person won't understand.,2,4,5,5,4,2,3,4,3,1,5,5,3,4,4,3,3,2,3,6,1,1,4,7,4,2,2,4,1,1,2,2,2,3,3,3,3,Yes,place of worship - doesn't matter to me but it does to many people,,2;1;,1,1,0,0,4,1;,1,0,0,,2;,0,1,0,0,0,Illinois,3,2
USA,1172,3;4;5;10;11;9;,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,,,3,4,5,5,4,3,3,4,3,3,5,5,3,4,5,3,2,4,3,4,2,2,4,5,5,3,5,4,2,2,4,4,2,5,5,3,4,No,,,2;,0,1,0,0,5,1;2;,1,1,0,,3;,0,0,1,0,0,Hawaii,4,1
USA,1173,1;5;9;4;11;15;,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,walk/bike access,,2,5,4,4,3,2,3,4,3,3,5,4,5,5,5,4,3,5,4,6,4,3,3,5,3,3,4,4,2,1,3,3,3,4,5,2,3,No,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Washington,5,2
USA,1174,1;3;8;10;,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,1,5,3,3,3,5,5,4,5,2,3,3,3,3,5,3,3,3,4,5,4,4,4,5,3,4,4,5,5,4,4,4,4,5,5,5,5,No,,,2;,0,1,0,0,4,2;,0,1,0,,5;,0,0,0,0,1,Illinois,5,2
USA,1175,1;4;,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"Meridian Ms. is in a rural area of the state so outside of the city travel is done by motorized vehicle while inside the city (downtown area) we have a lot of walking accessibility.
",7,3,3,3,3,2,4,3,3,3,2,2,3,3,2,2,1,2,1,4,3,3,3,5,3,4,3,4,4,4,3,4,4,4,5,3,6,No,,,1;,1,0,0,0,3,1;,1,0,0,,5;,0,0,0,0,1,Mississippi,5,1
USA,1176,3;4;5;9;10;11;,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,,,6,2,5,5,4,1,3,4,3,5,5,5,5,5,5,4,4,4,2,6,3,3,4,6,4,3,5,3,2,2,3,3,3,4,5,3,4,No,,,2;3;,0,1,1,0,5,2;,0,1,0,,1;2;3;4;5;,1,1,1,1,1,Massachusetts,4,1
USA,1177,9;10;11;5;15;,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,15- and 20-minute city/community,,6,5,5,4,4,4,3,4,3,3,3,5,3,5,5,2,3,2,1,5,5,5,5,5,5,4,5,4,4,4,5,4,4,6,6,5,5,Yes,Hardware store,30min,2;,0,1,0,0,5,2;,0,1,0,,5;,0,0,0,0,1,California,4,2
USA,1178,1;4;5;10;3;,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,,3,4,5,5,5,4,4,4,4,4,5,4,4,4,5,4,4,4,3,4,3,3,3,4,4,3,4,3,2,2,3,3,1,3,3,3,3,No,,,2;3;,0,1,1,0,5,1;,1,0,0,,5;3;2;4;,0,1,1,1,1,Florida,2,1
USA,1179,1;3;,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5,2,5,5,4,3,3,5,5,4,5,5,4,4,5,4,4,5,4,6,3,3,5,6,4,2,3,3,1,1,2,3,2,3,3,2,3,No,,,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,New Jersey,4,1
USA,1180,3;9;10;11;15;,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,"walkability, bikeability, 'walk shed', 'bike shed'",,2,3,5,5,5,5,5,3,3,3,5,5,3,4,5,4,4,5,4,5,2,2,4,4,5,4,5,5,2,2,4,3,4,4,4,2,4,Yes,library,20min,2;,0,1,0,0,4,1;,1,0,0,,5;,0,0,0,0,1,Washington,4,1
USA,1181,1;3;4;5;9;10;11;,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,Universal accessibility/design,Accessibility is used in city/state level transportation planning to refer to two related but distinct areas - ease of destination access in larger geographic areas and disability-conscious urban design and safe navigation in a particular space or facility.,4,4,5,5,5,4,4,5,4,3,5,5,4,5,5,4,4,4,3,5,3,3,3,4,3,3,4,3,1,2,2,2,1,3,3,3,3,No,,,2;,0,1,0,0,4,2;,0,1,0,,2;3;4;5;,0,1,1,1,1,Michigan,2,1
USA,1182,13;3;,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,"I sometimes struggle with the use of accessibility in this context because of the relationship to access for people with disabilities. Unfortunately, there doesn’t seem to be a better term, but I would maybe think of things as being “within walking/biking/rolling distance”.",2,4,5,5,5,4,3,4,4,3,5,5,2,4,4,4,4,3,3,3,1,1,2,3,4,3,3,4,2,2,4,3,2,3,4,3,4,No,,,2;,0,1,0,0,4,1;2;,1,1,0,,2;3;4;,0,1,1,1,0,New Mexico,2,2
USA,1183,0;1;3;4;6;10;11;14;,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,,15 minute city,4,3,3,5,4,3,4,4,3,3,5,5,3,3,4,3,3,4,2,5,3,2,4,5,3,3,4,4,2,1,3,4,4,4,4,3,5,No,,,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,Pennsylvania,5,1
USA,1184,1;3;4;10;,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,,3,3,3,5,5,3,5,5,4,3,5,4,3,4,5,3,4,5,3,5,3,2,3,5,2,2,3,3,2,1,3,2,1,3,3,2,4,Yes,Senior Residential Care and/or Living facility,30min,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,California,4,1
USA,1185,1;3;,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Walkable,,2,3,3,4,3,2,2,3,3,3,4,5,3,5,5,3,3,2,5,5,3,2,2,7,3,3,3,2,1,1,3,1,1,4,4,4,2,No,,,2;3;,0,1,1,0,3,1;,1,0,0,,2;3;,0,1,1,0,0,California,4,1
USA,1186,1;3;4;,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,2,4,4,3,3,2,3,4,3,3,5,5,4,5,5,5,4,4,4,4,2,2,3,6,4,2,3,3,1,1,2,2,1,1,3,2,3,No,,,2;,0,1,0,0,3,2;,0,1,0,,3;,0,0,1,0,0,Minnesota,3,2
USA,1187,14;13;1;,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,2,5,5,5,4,4,4,3,4,3,4,4,3,3,4,3,3,3,3,5,2,2,3,4,4,4,4,3,2,2,2,2,1,2,2,1,2,,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,California,2,1
USA,1188,10;11;13;3;2;1;,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,,,2,5,3,3,3,2,3,4,4,3,5,4,5,5,5,4,3,4,4,5,3,3,3,5,3,3,2,3,1,2,1,1,1,3,2,2,2,,,,2;3;,0,1,1,0,5,1;,1,0,0,,5;4;3;2;,0,1,1,1,1,Florida,1,2
USA,1189,10;15;,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"""15-Minute City""","Accessibility by proximity is better coined for urban areas that already have adequate pedestrian and cycling facilities. In autocentric societies like Georgia or Florida, accessibility by proximity is merely a concept.",4,2,1,4,4,2,2,2,4,4,4,3,4,2,4,4,3,4,4,5,2,2,2,2,5,2,2,3,1,2,2,1,2,2,3,3,3,No,,,2;3;,0,1,1,0,5,2;1;,1,1,0,,1;2;,1,1,0,0,0,New York,1,2
USA,1190,1;3;9;,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,2,5,5,5,4,3,3,4,5,4,5,5,2,4,5,4,4,4,2,2,2,2,3,6,4,2,2,3,1,1,3,2,2,3,3,3,4,Yes,Place of worship,15min,2;3;,0,1,1,0,4,2;1;,1,1,0,,2;3;4;,0,1,1,1,0,North Carolina,2,1
USA,1191,1;3;4;5;6;9;10;11;13;,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,,,6,5,5,5,5,3,2,4,3,4,5,5,5,5,5,3,3,3,3,5,2,2,3,5,5,2,4,3,2,2,2,2,2,3,4,4,4,No,,,2;,0,1,0,0,4,2;,0,1,0,,4;,0,0,0,1,0,Indiana,3,1
USA,1192,4;5;9;10;11;,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,,"For context to my answers in this survey: my agency primarily addresses public lands transportation in the Western US, which often means very rural recreation transportation. Therefore, our scales are often very large, regional contexts and/or gateway communities adjoining federal lands.",2,5,2,2,2,2,2,2,2,2,5,5,2,2,2,3,2,2,2,5,3,3,3,5,3,4,4,5,3,3,4,3,3,3,4,4,4,No,,,2;,0,1,0,0,4,2;1;,1,1,0,,5;,0,0,0,0,1,Alaska,2,1
USA,1193,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,3,5,4,4,2,3,4,2,5,5,5,4,5,4,3,3,4,3,5,3,5,5,6,5,2,5,3,3,3,4,5,3,5,5,3,4,No,,,1;3;,1,0,1,0,4,1;,1,0,0,,1;2;,1,1,0,0,0,New York,2,2
USA,1194,11;10;15;,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Within walking distance.  Nearby.,This usually means 1/4 mile (in South Florida where its hot),1,2,3,1,1,1,2,2,2,1,5,2,2,5,3,3,1,1,1,4,2,2,3,4,2,2,2,3,1,2,2,1,1,1,6,4,4,Yes,"Gym (indoor like a LA Fitness), entertainment",10min,2;3;,0,1,1,0,4,1;,1,0,0,,2;3;4;,0,1,1,1,0,Florida,3,2
USA,1195,3;4;5;10;11;15;,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,"Walkability, bikeability, bike access, proximity to uses and services.","Accessibility by proximity is a combination of terms I never use and would not likely use, and I have not heard them used in common planning practice. It is not common so I would consider changing it to terminology more commonly used.",2,2,5,4,2,2,2,5,2,1,4,5,2,5,5,3,2,2,2,5,2,4,5,5,5,2,5,6,2,1,4,2,2,3,4,4,3,Yes,Other service-related uses,10min,3;,0,0,1,0,5,1;,1,0,0,,4;5;,0,0,0,1,1,California,4,1
USA,1196,3;4;6;9;10;11;,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,,We talk about proximity to high capacity transit; use number of jobs/opportunities within 45 minutes or how far you can walk within 15 minutes.,2,5,5,5,4,3,3,4,4,4,4,5,4,4,4,4,3,4,4,6,3,3,3,4,4,3,3,3,2,2,3,3,3,4,4,3,3,Yes,Religious Institution,15min,2;,0,1,0,0,3,2;,0,1,0,,2;,0,1,0,0,0,Maryland,6,1
USA,1197,1;9;10;11;3;,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,"Walkable, walking and wheeling distance",,2,3,5,5,4,3,3,4,3,4,5,5,4,5,5,4,4,4,4,4,2,3,4,4,3,2,3,4,2,2,2,1,2,3,3,3,3,Yes,Faith based activity (church etc),20min,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,Hawaii,6,1
USA,1198,3;9;10;,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,3,4,5,5,5,3,3,4,4,2,5,5,3,5,5,3,1,3,2,4,2,2,2,3,3,2,2,4,2,2,3,2,1,4,4,3,4,No,,,2;,0,1,0,0,4,2;,0,1,0,,4;,0,0,0,1,0,Georgia,2,2
USA,1199,4;5;8;,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,,2,2,3,3,3,2,3,2,3,1,2,3,2,4,3,3,1,3,2,4,4,4,4,4,4,4,4,5,3,1,3,3,3,3,5,3,4,No,,,2;,0,1,0,0,4,2;,0,1,0,,5;4;,0,0,0,1,1,Illinois,5,2
USA,1200,4;9;10;11;3;8;15;,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,Destination Access,,4,1,5,5,4,2,2,5,2,5,5,5,3,5,3,4,3,4,4,6,2,2,3,6,5,2,5,2,1,1,4,2,4,2,5,3,2,,,,2;,0,1,0,0,5,2;1;,1,1,0,,5;,0,0,0,0,1,Massachusetts,3,1
